No,Nama File,Kelas Daun,Prediksi Kelas Daun,Confidence Score
66,testing_066.jpg,Daun Alpukat,Daun Alpukat Rusak NoBG,65.33%
67,testing_067.jpg,Daun Alpukat,Daun Leci NoBG,87.97%
68,testing_068.jpg,Daun Alpukat,Daun Leci NoBG,61.00%
69,testing_084.jpg,Daun Alpukat,Daun Alpukat Rusak NoBG,99.49%
70,testing_085.jpg,Daun Alpukat,Daun Alpukat Rusak NoBG,99.69%
71,testing_086.jpg,Daun Alpukat,Daun Alpukat Rusak NoBG,99.70%
72,testing_087.jpg,Daun Alpukat,Daun Alpukat Rusak NoBG,98.22%
73,testing_088.jpg,Daun Alpukat,Daun Alpukat Rusak NoBG,93.43%
74,testing_089.jpg,Daun Alpukat,Daun Alpukat Rusak NoBG,99.93%
75,testing_090.jpg,Daun Alpukat,Daun Alpukat Rusak NoBG,95.70%
76,testing_091.jpg,Daun Alpukat,Daun Alpukat Rusak NoBG,99.90%
77,testing_092.jpg,Daun Alpukat,Daun Leci Rusak BG,50.78%
78,testing_093.jpg,Daun Alpukat,Daun Alpukat Rusak NoBG,99.61%
79,testing_094.jpg,Daun Alpukat,Daun Alpukat Rusak NoBG,96.44%
80,testing_095.jpg,Daun Alpukat,Daun Alpukat Rusak NoBG,99.13%
81,testing_096.jpg,Daun Alpukat,Daun Alpukat Rusak NoBG,98.85%
82,testing_097.jpg,Daun Alpukat,Daun Alpukat Rusak NoBG,92.19%
83,testing_098.jpg,Daun Alpukat,Daun Alpukat Rusak NoBG,96.56%
84,testing_099.jpg,Daun Alpukat,Daun Alpukat Rusak NoBG,91.82%
85,testing_100.jpg,Daun Alpukat,Daun Alpukat Rusak NoBG,95.05%
86,testing_001.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,86.10%
87,testing_002.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,61.14%
88,testing_003.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,89.81%
89,testing_004.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,62.37%
90,testing_005.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,60.22%
91,testing_006.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,95.42%
92,testing_007.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,88.52%
93,testing_008.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,50.74%
94,testing_009.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,77.57%
95,testing_010.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,78.16%
96,testing_011.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,77.79%
97,testing_012.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,74.75%
98,testing_013.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,83.42%
99,testing_014.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,68.31%
100,testing_015.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,85.90%
101,testing_016.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,92.29%
102,testing_017.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,76.81%
103,testing_018.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,62.55%
104,testing_019.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,70.39%
105,testing_020.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,62.51%
106,testing_021.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,82.60%
107,testing_022.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,57.76%
108,testing_023.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,91.07%
109,testing_024.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,73.84%
110,testing_025.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,80.73%
111,testing_026.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,84.21%
112,testing_027.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,94.39%
113,testing_028.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,80.82%
114,testing_029.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,82.99%
115,testing_030.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,72.72%
116,testing_031.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,72.51%
117,testing_032.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,51.58%
118,testing_033.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,78.75%
119,testing_034.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,55.20%
120,testing_035.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,85.42%
121,testing_036.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,89.16%
122,testing_037.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,88.88%
123,testing_038.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,96.72%
124,testing_039.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,77.46%
125,testing_040.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,87.44%
126,testing_041.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,55.02%
127,testing_042.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,97.86%
128,testing_043.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,75.46%
129,testing_044.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,95.94%
130,testing_045.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,85.52%
131,testing_046.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,73.96%
132,testing_047.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,99.69%
133,testing_048.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,97.43%
134,testing_049.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,97.18%
135,testing_050.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,81.05%
136,testing_051.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,93.64%
137,testing_052.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,97.27%
138,testing_053.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,89.69%
139,testing_054.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,62.86%
140,testing_055.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,96.63%
141,testing_056.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,67.32%
142,testing_057.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,90.32%
143,testing_058.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,93.45%
144,testing_059.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,97.06%
145,testing_060.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,83.59%
146,testing_061.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,64.37%
147,testing_062.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,62.86%
148,testing_063.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,98.62%
149,testing_064.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,65.08%
150,testing_065.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,94.22%
151,testing_066.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,86.31%
152,testing_067.jpg,Daun Alpukat Rusak,Daun Leci Rusak BG,96.18%
153,testing_094.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,95.26%
154,testing_095.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,94.61%
155,testing_096.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,89.78%
156,testing_097.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,96.93%
157,testing_098.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,98.65%
158,testing_099.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,99.45%
159,testing_100.jpg,Daun Alpukat Rusak,Daun Alpukat Rusak NoBG,91.33%
160,testing_001.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.95%
161,testing_002.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.82%
162,testing_003.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,98.74%
163,testing_004.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,97.73%
164,testing_005.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.85%
165,testing_006.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.57%
166,testing_007.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.62%
167,testing_008.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.13%
168,testing_009.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.84%
169,testing_010.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,98.03%
170,testing_011.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.25%
171,testing_012.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.99%
172,testing_013.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.90%
173,testing_014.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.71%
174,testing_015.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.97%
175,testing_016.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.78%
176,testing_017.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.35%
177,testing_018.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.98%
178,testing_019.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.60%
179,testing_020.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.62%
180,testing_021.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.92%
181,testing_022.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,96.46%
182,testing_023.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.41%
183,testing_024.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,98.84%
184,testing_025.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,55.97%
185,testing_026.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.30%
186,testing_027.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.87%
187,testing_028.jpg,Daun Belimbing Wuluh,Daun Alpukat Rusak NoBG,95.18%
188,testing_029.jpg,Daun Belimbing Wuluh,Daun Alpukat Rusak NoBG,95.21%
189,testing_030.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.19%
190,testing_031.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.45%
191,testing_032.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.89%
192,testing_033.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,96.59%
193,testing_034.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,73.30%
194,testing_035.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.94%
195,testing_036.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.20%
196,testing_037.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.81%
197,testing_038.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.95%
198,testing_039.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,68.53%
199,testing_040.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.59%
200,testing_041.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.32%
201,testing_042.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,98.10%
202,testing_043.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.96%
203,testing_044.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.96%
204,testing_045.jpg,Daun Belimbing Wuluh,Daun Leci Rusak BG,96.59%
205,testing_046.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.80%
206,testing_047.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,96.68%
207,testing_048.jpg,Daun Belimbing Wuluh,Daun Alpukat Rusak NoBG,92.16%
208,testing_049.jpg,Daun Belimbing Wuluh,Daun Leci Rusak BG,69.28%
209,testing_050.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,98.98%
210,testing_051.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.02%
211,testing_052.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.01%
212,testing_053.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.76%
213,testing_054.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.46%
214,testing_055.jpg,Daun Belimbing Wuluh,Daun Alpukat Rusak NoBG,60.37%
215,testing_056.jpg,Daun Belimbing Wuluh,Daun Alpukat Rusak NoBG,96.38%
216,testing_057.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.76%
217,testing_058.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,51.33%
218,testing_059.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.96%
219,testing_060.jpg,Daun Belimbing Wuluh,Daun Alpukat Rusak NoBG,96.79%
220,testing_061.jpg,Daun Belimbing Wuluh,Daun Alpukat Rusak NoBG,63.31%
221,testing_062.jpg,Daun Belimbing Wuluh,Daun Alpukat Rusak NoBG,86.92%
222,testing_063.jpg,Daun Belimbing Wuluh,Daun Alpukat Rusak NoBG,82.33%
223,testing_064.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.21%
224,testing_065.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.67%
225,testing_066.jpg,Daun Belimbing Wuluh,Daun Alpukat Rusak NoBG,58.61%
226,testing_067.jpg,Daun Belimbing Wuluh,Daun Alpukat Rusak NoBG,52.87%
227,testing_083.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.54%
228,testing_084.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.91%
229,testing_085.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.80%
230,testing_086.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.86%
231,testing_087.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.50%
232,testing_088.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,98.99%
233,testing_089.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.61%
234,testing_090.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.69%
235,testing_091.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,98.58%
236,testing_092.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.69%
237,testing_093.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,96.07%
238,testing_094.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,87.74%
239,testing_095.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,61.96%
240,testing_096.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,94.40%
241,testing_097.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,93.15%
242,testing_098.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.96%
243,testing_099.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.98%
244,testing_100.jpg,Daun Belimbing Wuluh,Daun Leci NoBG,99.99%
245,testing_001.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,96.95%
246,testing_002.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,81.48%
247,testing_003.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,83.99%
248,testing_004.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,76.48%
249,testing_005.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,98.03%
250,testing_006.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,90.00%
251,testing_007.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,85.24%
252,testing_008.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,72.55%
253,testing_009.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,94.36%
254,testing_010.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,98.31%
255,testing_011.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,84.76%
256,testing_012.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,79.19%
257,testing_013.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,96.15%
258,testing_014.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,94.04%
259,testing_015.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,83.81%
260,testing_016.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,83.51%
261,testing_017.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,94.09%
262,testing_018.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,98.86%
263,testing_019.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,85.04%
264,testing_020.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,98.72%
265,testing_021.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,53.03%
266,testing_022.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,91.40%
267,testing_023.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,95.47%
268,testing_024.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,88.92%
269,testing_025.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,59.60%
270,testing_026.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,72.08%
271,testing_027.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,67.37%
272,testing_028.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,84.45%
273,testing_029.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,64.74%
274,testing_030.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,91.46%
275,testing_031.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,79.48%
276,testing_032.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,81.39%
277,testing_033.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,90.56%
278,testing_034.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,64.67%
279,testing_035.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,57.71%
280,testing_036.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,80.58%
281,testing_037.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,82.89%
282,testing_038.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,66.50%
283,testing_039.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,48.28%
284,testing_040.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,86.32%
285,testing_041.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,97.53%
286,testing_042.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,81.14%
287,testing_043.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,95.61%
288,testing_044.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,94.58%
289,testing_045.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,83.32%
290,testing_046.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,68.86%
291,testing_047.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,96.96%
292,testing_048.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,68.93%
293,testing_049.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,82.19%
294,testing_050.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,39.45%
295,testing_051.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,89.70%
296,testing_052.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,87.99%
297,testing_053.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,47.96%
298,testing_054.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,77.92%
299,testing_055.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,95.26%
300,testing_056.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,77.58%
301,testing_057.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,97.71%
302,testing_058.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,58.49%
303,testing_059.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,97.59%
304,testing_060.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,96.50%
305,testing_061.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,64.58%
306,testing_062.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,97.08%
307,testing_063.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,74.79%
308,testing_064.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,62.63%
309,testing_065.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,64.82%
310,testing_066.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,97.72%
311,testing_067.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,70.20%
312,testing_068.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,54.99%
313,testing_069.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,65.44%
314,testing_091.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,93.54%
315,testing_092.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,50.67%
316,testing_093.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,66.51%
317,testing_094.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,59.78%
318,testing_095.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,51.76%
319,testing_096.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,57.13%
320,testing_097.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,56.58%
321,testing_098.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,86.40%
322,testing_099.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,87.59%
323,testing_100.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,96.19%
324,testing_001.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,91.93%
